,RTN,date_sampled_well,sample_id_x,lab_x,Matrix_x,lat_x,lon_x,NEtFOSAA_well,PFBS_well,PFDA_well,PFDoA_well,PFHpA_well,PFHxA_well,PFHxS_well,PFNA_well,PFOA_well,PFOS_well,PFTA_well,PFTrDA_well,PFUnA_well,elevation_well,MUSYM_well,BROCKDEPMI_well,WTDEPANNMI_well,FLODFREQDC_well,FLODFREQMA_well,PONDFREQPR_well,DRCLASSDCD_well,DRCLASSWET_well,HYDGRPDCD_well,SLOPE_well,SLOPEGRADD_well,SLOPEGRADW_well,map_unit_groups_well,slope_phase_well,primary_series_well,secondary_series_well,tertiary_series_well,primary_texture_well,secondary_texture_well,tertiary_texture_well,extra_desc_well,slope_aspect_well,level_0_DS,index_DS,report,lab_y,sample_id_y,Matrix_y,date_sampled_ds,lat_y,lon_y,NEtFOSAA_DS,PFBS_DS,PFDA_DS,PFDoA_DS,PFHpA_DS,PFHxA_DS,PFHxS_DS,PFNA_DS,PFOA_DS,PFOS_DS,PFTA_DS,PFTrDA_DS,PFUnA_DS,elevation_ds,MUSYM_ds,BROCKDEPMI_ds,WTDEPANNMI_ds,FLODFREQDC_ds,FLODFREQMA_ds,PONDFREQPR_ds,DRCLASSDCD_ds,DRCLASSWET_ds,HYDGRPDCD_ds,SLOPE_ds,SLOPEGRADD_ds,SLOPEGRADW_ds,map_unit_groups_ds,slope_phase_ds,primary_series_ds,secondary_series_ds,tertiary_series_ds,primary_texture_ds,secondary_texture_ds,tertiary_texture_ds,extra_desc_ds,slope_aspect_ds,elevation_ds_to_well,Notif_Date,days_since_release,distance_ds_to_well,bearing_ds_to_well
193,4-0027571,2018-12-13 13:24:00,BI,Alpha,Dw,41.37011956594345,-70.62741057898293,0.258,0.876571223184297,0.89,0.89,0.306448830939896,0.292974342874399,1.03339551275129,0.967827081220462,1.95,1.56777990461051,0.19875,0.2335,0.89,7,288A,,,None,None,0-14%,Well drained,Well drained,B,A,2.0,2.0,Excessively drained to somewhat poorly drained soils formed in glacial outwash or lacustrine sediments,0 to 3 percent slopes,riverhead,nan,nan,sandy loam,nan,nan,nan,0.0,15,0,4-0027571 - West Tisbury - Document_ID_481365 MW C.pdf,Alpha,TT-5,Water,2018-11-01 16:00:00,41.387512,-70.6102771,0.258,22.6,27.9,0.965,1550,2434.25,82.7,309,1760,219,0.19875,0.2335,3.88,12,259A,,,None,None,0-14%,Excessively drained,Excessively drained,A,A,2.0,2.0,Excessively drained to somewhat poorly drained soils formed in glacial outwash or lacustrine sediments,0 to 3 percent slopes,carver,nan,nan,loamy coarse sand,nan,nan,nan,0.0,5,2018-11-20 00:00:00,23.0,0.0005960528644699745,216.47686462388944
194,4-0027571,2018-12-13 13:30:00,BK,Alpha,Dw,41.376549959797735,-70.62645061667524,0.258,0.801973349911055,0.9,0.9,1.12522962510506,0.910232286819079,0.705617118307476,1.90560506592766,1.33081016936853,1.64547139607331,0.19875,0.2335,0.9,4,259A,,,None,None,0-14%,Excessively drained,Excessively drained,A,A,2.0,2.0,Excessively drained to somewhat poorly drained soils formed in glacial outwash or lacustrine sediments,0 to 3 percent slopes,carver,nan,nan,loamy coarse sand,nan,nan,nan,270.0,15,0,4-0027571 - West Tisbury - Document_ID_481365 MW C.pdf,Alpha,TT-5,Water,2018-11-01 16:00:00,41.387512,-70.6102771,0.258,22.6,27.9,0.965,1550,2434.25,82.7,309,1760,219,0.19875,0.2335,3.88,12,259A,,,None,None,0-14%,Excessively drained,Excessively drained,A,A,2.0,2.0,Excessively drained to somewhat poorly drained soils formed in glacial outwash or lacustrine sediments,0 to 3 percent slopes,carver,nan,nan,loamy coarse sand,nan,nan,nan,0.0,8,2018-11-20 00:00:00,23.0,0.0003817489670402875,227.91323245196105
195,4-0027571,2018-12-13 13:45:00,BM,Alpha,Dw,41.372454501600934,-70.6208047231365,0.258,0.49922128928811,0.855,0.855,0.540689601101763,0.393778217121001,0.209960377327339,0.238758546712479,1.16231043718398,0.722116276684564,0.19875,0.2335,0.855,7,288A,,,None,None,0-14%,Well drained,Well drained,B,A,2.0,2.0,Excessively drained to somewhat poorly drained soils formed in glacial outwash or lacustrine sediments,0 to 3 percent slopes,riverhead,nan,nan,sandy loam,nan,nan,nan,0.0,15,0,4-0027571 - West Tisbury - Document_ID_481365 MW C.pdf,Alpha,TT-5,Water,2018-11-01 16:00:00,41.387512,-70.6102771,0.258,22.6,27.9,0.965,1550,2434.25,82.7,309,1760,219,0.19875,0.2335,3.88,12,259A,,,None,None,0-14%,Excessively drained,Excessively drained,A,A,2.0,2.0,Excessively drained to somewhat poorly drained soils formed in glacial outwash or lacustrine sediments,0 to 3 percent slopes,carver,nan,nan,loamy coarse sand,nan,nan,nan,0.0,5,2018-11-20 00:00:00,23.0,0.00033755910694199473,207.68544506631503
196,4-0027571,2018-12-13 14:00:00,BL,Alpha,Dw,41.37173597668517,-70.62802212734908,0.258,0.965692402942641,0.86,0.86,0.306448830939896,0.654673219917187,0.391809554173069,0.263414437560743,0.967391318182154,0.959399326170544,0.19875,0.2335,0.86,6,288A,,,None,None,0-14%,Well drained,Well drained,B,A,2.0,2.0,Excessively drained to somewhat poorly drained soils formed in glacial outwash or lacustrine sediments,0 to 3 percent slopes,riverhead,nan,nan,sandy loam,nan,nan,nan,0.0,15,0,4-0027571 - West Tisbury - Document_ID_481365 MW C.pdf,Alpha,TT-5,Water,2018-11-01 16:00:00,41.387512,-70.6102771,0.258,22.6,27.9,0.965,1550,2434.25,82.7,309,1760,219,0.19875,0.2335,3.88,12,259A,,,None,None,0-14%,Excessively drained,Excessively drained,A,A,2.0,2.0,Excessively drained to somewhat poorly drained soils formed in glacial outwash or lacustrine sediments,0 to 3 percent slopes,carver,nan,nan,loamy coarse sand,nan,nan,nan,0.0,6,2018-11-20 00:00:00,23.0,0.0005637689072495653,220.1701256793402
197,4-0027571,2018-12-13 14:15:00,BN,Alpha,Dw,41.372761469721006,-70.62439839027356,0.258,0.674477889516528,0.86,0.86,0.185581319723566,0.209884885454022,0.335449726434953,0.21199167141548,3.3,0.880243153932483,0.19875,0.2335,0.86,-1,259B,,,None,None,0-14%,Excessively drained,Excessively drained,A,B,6.0,6.0,Excessively drained to somewhat poorly drained soils formed in glacial outwash or lacustrine sediments,3 to 8 percent slopes,carver,nan,nan,loamy coarse sand,nan,nan,nan,0.0,15,0,4-0027571 - West Tisbury - Document_ID_481365 MW C.pdf,Alpha,TT-5,Water,2018-11-01 16:00:00,41.387512,-70.6102771,0.258,22.6,27.9,0.965,1550,2434.25,82.7,309,1760,219,0.19875,0.2335,3.88,12,259A,,,None,None,0-14%,Excessively drained,Excessively drained,A,A,2.0,2.0,Excessively drained to somewhat poorly drained soils formed in glacial outwash or lacustrine sediments,0 to 3 percent slopes,carver,nan,nan,loamy coarse sand,nan,nan,nan,0.0,13,2018-11-20 00:00:00,23.0,0.00041698898250142215,215.69555171121777
198,4-0027571,2018-12-13 14:25:00,BP,Alpha,Dw,41.37049630875978,-70.62722617316494,0.258,0.725447405956258,0.86,0.86,0.472689339819495,0.393778217121001,1.8,0.326409732816008,2.08,1.04353439155895,0.19875,0.2335,0.86,7,288A,,,None,None,0-14%,Well drained,Well drained,B,A,2.0,2.0,Excessively drained to somewhat poorly drained soils formed in glacial outwash or lacustrine sediments,0 to 3 percent slopes,riverhead,nan,nan,sandy loam,nan,nan,nan,0.0,15,0,4-0027571 - West Tisbury - Document_ID_481365 MW C.pdf,Alpha,TT-5,Water,2018-11-01 16:00:00,41.387512,-70.6102771,0.258,22.6,27.9,0.965,1550,2434.25,82.7,309,1760,219,0.19875,0.2335,3.88,12,259A,,,None,None,0-14%,Excessively drained,Excessively drained,A,A,2.0,2.0,Excessively drained to somewhat poorly drained soils formed in glacial outwash or lacustrine sediments,0 to 3 percent slopes,carver,nan,nan,loamy coarse sand,nan,nan,nan,0.0,5,2018-11-20 00:00:00,23.0,0.0005768048295328285,216.78061596974683
199,4-0027571,2018-12-13 14:31:00,BO,Alpha,Dw,41.38087503872385,-70.6187289320287,0.258,0.372371839163332,1.0,1.0,171.0,119.0,0.193290740361612,0.167154889920136,121.0,0.522273706674801,0.19875,0.2335,1.0,6,288A,,,None,None,0-14%,Well drained,Well drained,B,A,2.0,2.0,Excessively drained to somewhat poorly drained soils formed in glacial outwash or lacustrine sediments,0 to 3 percent slopes,riverhead,nan,nan,sandy loam,nan,nan,nan,0.0,15,0,4-0027571 - West Tisbury - Document_ID_481365 MW C.pdf,Alpha,TT-5,Water,2018-11-01 16:00:00,41.387512,-70.6102771,0.258,22.6,27.9,0.965,1550,2434.25,82.7,309,1760,219,0.19875,0.2335,3.88,12,259A,,,None,None,0-14%,Excessively drained,Excessively drained,A,A,2.0,2.0,Excessively drained to somewhat poorly drained soils formed in glacial outwash or lacustrine sediments,0 to 3 percent slopes,carver,nan,nan,loamy coarse sand,nan,nan,nan,0.0,6,2018-11-20 00:00:00,23.0,0.00011548271962243844,223.6979947674921
200,4-0027571,2018-12-13 14:45:00,BR,Alpha,Dw,41.379344948094975,-70.6246075165269,0.258,0.995888021090196,0.9,0.9,0.994201072558297,0.637468354039744,0.445482606793567,1.4039043081159,1.16231043718398,1.32442246589967,0.19875,0.2335,0.9,9,259A,,,None,None,0-14%,Excessively drained,Excessively drained,A,A,2.0,2.0,Excessively drained to somewhat poorly drained soils formed in glacial outwash or lacustrine sediments,0 to 3 percent slopes,carver,nan,nan,loamy coarse sand,nan,nan,nan,0.0,15,0,4-0027571 - West Tisbury - Document_ID_481365 MW C.pdf,Alpha,TT-5,Water,2018-11-01 16:00:00,41.387512,-70.6102771,0.258,22.6,27.9,0.965,1550,2434.25,82.7,309,1760,219,0.19875,0.2335,3.88,12,259A,,,None,None,0-14%,Excessively drained,Excessively drained,A,A,2.0,2.0,Excessively drained to somewhat poorly drained soils formed in glacial outwash or lacustrine sediments,0 to 3 percent slopes,carver,nan,nan,loamy coarse sand,nan,nan,nan,0.0,3,2018-11-20 00:00:00,23.0,0.00027206157465351903,232.78536964579376
201,4-0027571,2018-12-13 14:50:00,BT,Alpha,Dw,41.37885882205598,-70.6234545850292,0.258,0.378515737936569,0.91,0.91,0.6673863335224115,0.319531752283093,0.56243568764271,0.906342776643274,0.8469061000403034,0.918772869950225,0.19875,0.2335,0.91,8,288A,,,None,None,0-14%,Well drained,Well drained,B,A,2.0,2.0,Excessively drained to somewhat poorly drained soils formed in glacial outwash or lacustrine sediments,0 to 3 percent slopes,riverhead,nan,nan,sandy loam,nan,nan,nan,0.0,15,0,4-0027571 - West Tisbury - Document_ID_481365 MW C.pdf,Alpha,TT-5,Water,2018-11-01 16:00:00,41.387512,-70.6102771,0.258,22.6,27.9,0.965,1550,2434.25,82.7,309,1760,219,0.19875,0.2335,3.88,12,259A,,,None,None,0-14%,Excessively drained,Excessively drained,A,A,2.0,2.0,Excessively drained to somewhat poorly drained soils formed in glacial outwash or lacustrine sediments,0 to 3 percent slopes,carver,nan,nan,loamy coarse sand,nan,nan,nan,0.0,4,2018-11-20 00:00:00,23.0,0.0002485236002253634,228.81207930771134
202,4-0027571,2018-12-13 14:52:00,BS,Alpha,Dw,41.378753511232645,-70.62032403071846,0.258,1.13695041353135,0.895,0.895,37.7,21.9,0.822176377297583,1.96424652138981,23.5,0.969900753538278,0.19875,0.2335,0.895,7,288A,,,None,None,0-14%,Well drained,Well drained,B,A,2.0,2.0,Excessively drained to somewhat poorly drained soils formed in glacial outwash or lacustrine sediments,0 to 3 percent slopes,riverhead,nan,nan,sandy loam,nan,nan,nan,0.0,15,0,4-0027571 - West Tisbury - Document_ID_481365 MW C.pdf,Alpha,TT-5,Water,2018-11-01 16:00:00,41.387512,-70.6102771,0.258,22.6,27.9,0.965,1550,2434.25,82.7,309,1760,219,0.19875,0.2335,3.88,12,259A,,,None,None,0-14%,Excessively drained,Excessively drained,A,A,2.0,2.0,Excessively drained to somewhat poorly drained soils formed in glacial outwash or lacustrine sediments,0 to 3 percent slopes,carver,nan,nan,loamy coarse sand,nan,nan,nan,0.0,5,2018-11-20 00:00:00,23.0,0.00017765194234942456,220.72129181914846
203,4-0027571,2018-12-19 11:15:00,BZ,Alpha,Dw,41.381560414303436,-70.60965786844862,0.258,0.89954325243825,0.86,0.86,27.6,73.1,4.26,0.62067548526826,8.72,1.22813244296741,0.19875,0.2335,0.86,8,259B,,,None,None,0-14%,Excessively drained,Excessively drained,A,B,6.0,6.0,Excessively drained to somewhat poorly drained soils formed in glacial outwash or lacustrine sediments,3 to 8 percent slopes,carver,nan,nan,loamy coarse sand,nan,nan,nan,243.43495178222656,15,0,4-0027571 - West Tisbury - Document_ID_481365 MW C.pdf,Alpha,TT-5,Water,2018-11-01 16:00:00,41.387512,-70.6102771,0.258,22.6,27.9,0.965,1550,2434.25,82.7,309,1760,219,0.19875,0.2335,3.88,12,259A,,,None,None,0-14%,Excessively drained,Excessively drained,A,A,2.0,2.0,Excessively drained to somewhat poorly drained soils formed in glacial outwash or lacustrine sediments,0 to 3 percent slopes,carver,nan,nan,loamy coarse sand,nan,nan,nan,0.0,4,2018-11-20 00:00:00,29.0,3.580482001778063e-05,175.53612577985223
204,4-0027571,2018-12-19 11:30:00,BV,Alpha,Dw,41.36918332368631,-70.61352266828614,0.258,0.19207365036286,0.855,0.855,0.153384233295064,0.140571236249017,0.0467926907285728,0.150100726542705,0.423813231740876,0.402724448852555,0.19875,0.2335,0.855,6,259A,,,None,None,0-14%,Excessively drained,Excessively drained,A,A,2.0,2.0,Excessively drained to somewhat poorly drained soils formed in glacial outwash or lacustrine sediments,0 to 3 percent slopes,carver,nan,nan,loamy coarse sand,nan,nan,nan,0.0,15,0,4-0027571 - West Tisbury - Document_ID_481365 MW C.pdf,Alpha,TT-5,Water,2018-11-01 16:00:00,41.387512,-70.6102771,0.258,22.6,27.9,0.965,1550,2434.25,82.7,309,1760,219,0.19875,0.2335,3.88,12,259A,,,None,None,0-14%,Excessively drained,Excessively drained,A,A,2.0,2.0,Excessively drained to somewhat poorly drained soils formed in glacial outwash or lacustrine sediments,0 to 3 percent slopes,carver,nan,nan,loamy coarse sand,nan,nan,nan,0.0,6,2018-11-20 00:00:00,29.0,0.00034647408891209453,187.569681600915
205,4-0027571,2018-12-19 12:30:00,BX,Alpha,Dw,41.37280577805126,-70.62897580510108,0.258,0.376389390787556,0.91,0.91,0.616910191635555,0.637468354039744,0.261541337277702,0.531911816288817,1.26477380984124,1.19583737911409,0.19875,0.2335,0.91,6,259A,,,None,None,0-14%,Excessively drained,Excessively drained,A,A,2.0,2.0,Excessively drained to somewhat poorly drained soils formed in glacial outwash or lacustrine sediments,0 to 3 percent slopes,carver,nan,nan,loamy coarse sand,nan,nan,nan,0.0,15,0,4-0027571 - West Tisbury - Document_ID_481365 MW C.pdf,Alpha,TT-5,Water,2018-11-01 16:00:00,41.387512,-70.6102771,0.258,22.6,27.9,0.965,1550,2434.25,82.7,309,1760,219,0.19875,0.2335,3.88,12,259A,,,None,None,0-14%,Excessively drained,Excessively drained,A,A,2.0,2.0,Excessively drained to somewhat poorly drained soils formed in glacial outwash or lacustrine sediments,0 to 3 percent slopes,carver,nan,nan,loamy coarse sand,nan,nan,nan,0.0,6,2018-11-20 00:00:00,29.0,0.0005659145364625727,223.65893221245247
206,4-0027571,2018-12-19 12:30:00,CE,Alpha,Dw,41.368708521916304,-70.62191973505193,0.258,0.775451906422516,0.895,0.895,0.540689601101763,0.591081894673506,0.350250085710878,0.548520564930015,0.741257761291054,0.676220566691814,0.19875,0.2335,0.895,7,288A,,,None,None,0-14%,Well drained,Well drained,B,A,2.0,2.0,Excessively drained to somewhat poorly drained soils formed in glacial outwash or lacustrine sediments,0 to 3 percent slopes,riverhead,nan,nan,sandy loam,nan,nan,nan,0.0,15,0,4-0027571 - West Tisbury - Document_ID_481365 MW C.pdf,Alpha,TT-5,Water,2018-11-01 16:00:00,41.387512,-70.6102771,0.258,22.6,27.9,0.965,1550,2434.25,82.7,309,1760,219,0.19875,0.2335,3.88,12,259A,,,None,None,0-14%,Excessively drained,Excessively drained,A,A,2.0,2.0,Excessively drained to somewhat poorly drained soils formed in glacial outwash or lacustrine sediments,0 to 3 percent slopes,carver,nan,nan,loamy coarse sand,nan,nan,nan,0.0,5,2018-11-20 00:00:00,29.0,0.0004891217389964551,204.92371593264178
207,4-0027571,2018-12-19 13:00:00,CK,Alpha,Dw,41.38116447231558,-70.60968726527238,0.258,0.557619450767594,0.93,0.93,0.49569724002686,0.441067037359416,0.538189937926477,0.389763041659087,0.98202559485889,0.558515934023911,0.19875,0.2335,0.93,6,259B,,,None,None,0-14%,Excessively drained,Excessively drained,A,B,6.0,6.0,Excessively drained to somewhat poorly drained soils formed in glacial outwash or lacustrine sediments,3 to 8 percent slopes,carver,nan,nan,loamy coarse sand,nan,nan,nan,0.0,15,0,4-0027571 - West Tisbury - Document_ID_481365 MW C.pdf,Alpha,TT-5,Water,2018-11-01 16:00:00,41.387512,-70.6102771,0.258,22.6,27.9,0.965,1550,2434.25,82.7,309,1760,219,0.19875,0.2335,3.88,12,259A,,,None,None,0-14%,Excessively drained,Excessively drained,A,A,2.0,2.0,Excessively drained to somewhat poorly drained soils formed in glacial outwash or lacustrine sediments,0 to 3 percent slopes,carver,nan,nan,loamy coarse sand,nan,nan,nan,0.0,6,2018-11-20 00:00:00,29.0,4.063901271036859e-05,176.01161014176512
208,4-0027571,2018-12-19 13:30:00,CJ,Alpha,Dw,41.37652729441954,-70.6096678511507,0.258,0.483447545184494,0.88,0.88,1.85,7.41,0.165483784600808,0.251077912343024,0.571178141360429,0.425417060194048,0.19875,0.2335,0.88,2,259B,,,None,None,0-14%,Excessively drained,Excessively drained,A,B,6.0,6.0,Excessively drained to somewhat poorly drained soils formed in glacial outwash or lacustrine sediments,3 to 8 percent slopes,carver,nan,nan,loamy coarse sand,nan,nan,nan,63.4349479675293,15,0,4-0027571 - West Tisbury - Document_ID_481365 MW C.pdf,Alpha,TT-5,Water,2018-11-01 16:00:00,41.387512,-70.6102771,0.258,22.6,27.9,0.965,1550,2434.25,82.7,309,1760,219,0.19875,0.2335,3.88,12,259A,,,None,None,0-14%,Excessively drained,Excessively drained,A,A,2.0,2.0,Excessively drained to somewhat poorly drained soils formed in glacial outwash or lacustrine sediments,0 to 3 percent slopes,carver,nan,nan,loamy coarse sand,nan,nan,nan,0.0,10,2018-11-20 00:00:00,29.0,0.00012103494084981118,177.6167982963196
209,4-0027571,2018-12-19 14:00:00,CI,Alpha,Dw,41.36818698991845,-70.61391888502203,0.258,0.738700663784849,0.91,0.91,0.836525416427014,0.910232286819079,0.367912012650632,0.222161184175984,0.881527593708311,0.409161954595277,0.19875,0.2335,0.91,7,288A,,,None,None,0-14%,Well drained,Well drained,B,A,2.0,2.0,Excessively drained to somewhat poorly drained soils formed in glacial outwash or lacustrine sediments,0 to 3 percent slopes,riverhead,nan,nan,sandy loam,nan,nan,nan,0.0,15,0,4-0027571 - West Tisbury - Document_ID_481365 MW C.pdf,Alpha,TT-5,Water,2018-11-01 16:00:00,41.387512,-70.6102771,0.258,22.6,27.9,0.965,1550,2434.25,82.7,309,1760,219,0.19875,0.2335,3.88,12,259A,,,None,None,0-14%,Excessively drained,Excessively drained,A,A,2.0,2.0,Excessively drained to somewhat poorly drained soils formed in glacial outwash or lacustrine sediments,0 to 3 percent slopes,carver,nan,nan,loamy coarse sand,nan,nan,nan,0.0,5,2018-11-20 00:00:00,29.0,0.00038671861279873404,188.04981314596338
210,4-0027571,2018-12-20 08:30:00,BY,Alpha,Dw,41.37313285451157,-70.62585160888007,0.258,0.450235600546169,0.875,0.875,0.306448830939896,0.675424529359777,0.189004321891704,0.142310122599304,1.04579231563433,0.854909277714758,0.19875,0.2335,0.875,6,288A,,,None,None,0-14%,Well drained,Well drained,B,A,2.0,2.0,Excessively drained to somewhat poorly drained soils formed in glacial outwash or lacustrine sediments,0 to 3 percent slopes,riverhead,nan,nan,sandy loam,nan,nan,nan,0.0,15,0,4-0027571 - West Tisbury - Document_ID_481365 MW C.pdf,Alpha,TT-5,Water,2018-11-01 16:00:00,41.387512,-70.6102771,0.258,22.6,27.9,0.965,1550,2434.25,82.7,309,1760,219,0.19875,0.2335,3.88,12,259A,,,None,None,0-14%,Excessively drained,Excessively drained,A,A,2.0,2.0,Excessively drained to somewhat poorly drained soils formed in glacial outwash or lacustrine sediments,0 to 3 percent slopes,carver,nan,nan,loamy coarse sand,nan,nan,nan,0.0,6,2018-11-20 00:00:00,30.0,0.0004493251518327435,219.10642840463473
211,4-0027571,2018-12-20 09:00:00,CA,Alpha,Dw,41.37769615904423,-70.62563411593163,0.258,0.893999076883826,0.9,0.9,1.27161858520894,1.26566959999957,0.605027903815106,1.63122017861334,1.51565945801915,1.47779900205664,0.19875,0.2335,0.9,6,259A,,,None,None,0-14%,Excessively drained,Excessively drained,A,A,2.0,2.0,Excessively drained to somewhat poorly drained soils formed in glacial outwash or lacustrine sediments,0 to 3 percent slopes,carver,nan,nan,loamy coarse sand,nan,nan,nan,0.0,15,0,4-0027571 - West Tisbury - Document_ID_481365 MW C.pdf,Alpha,TT-5,Water,2018-11-01 16:00:00,41.387512,-70.6102771,0.258,22.6,27.9,0.965,1550,2434.25,82.7,309,1760,219,0.19875,0.2335,3.88,12,259A,,,None,None,0-14%,Excessively drained,Excessively drained,A,A,2.0,2.0,Excessively drained to somewhat poorly drained soils formed in glacial outwash or lacustrine sediments,0 to 3 percent slopes,carver,nan,nan,loamy coarse sand,nan,nan,nan,0.0,6,2018-11-20 00:00:00,30.0,0.0003321886719933092,229.57803256299138
212,4-0027571,2018-12-20 10:30:00,CB,Alpha,Dw,41.380380369596466,-70.60959054169122,0.258,1.07382820490836,0.855,0.855,10.9,35.8,0.486225494804357,0.92857932078653,2.51,0.927157518624198,0.19875,0.2335,0.855,6,259B,,,None,None,0-14%,Excessively drained,Excessively drained,A,B,6.0,6.0,Excessively drained to somewhat poorly drained soils formed in glacial outwash or lacustrine sediments,3 to 8 percent slopes,carver,nan,nan,loamy coarse sand,nan,nan,nan,225.0,15,0,4-0027571 - West Tisbury - Document_ID_481365 MW C.pdf,Alpha,TT-5,Water,2018-11-01 16:00:00,41.387512,-70.6102771,0.258,22.6,27.9,0.965,1550,2434.25,82.7,309,1760,219,0.19875,0.2335,3.88,12,259A,,,None,None,0-14%,Excessively drained,Excessively drained,A,A,2.0,2.0,Excessively drained to somewhat poorly drained soils formed in glacial outwash or lacustrine sediments,0 to 3 percent slopes,carver,nan,nan,loamy coarse sand,nan,nan,nan,0.0,6,2018-11-20 00:00:00,30.0,5.133151452398662e-05,175.86843738773078
213,4-0027571,2018-12-20 11:00:00,CF,Alpha,Dw,41.38423605235622,-70.61443872901017,0.258,0.0715837623771302,0.93,0.93,36.15,79.15,0.00978800461385255,4.49,14.75,2.74,0.19875,0.2335,0.93,9,259A,,,None,None,0-14%,Excessively drained,Excessively drained,A,A,2.0,2.0,Excessively drained to somewhat poorly drained soils formed in glacial outwash or lacustrine sediments,0 to 3 percent slopes,carver,nan,nan,loamy coarse sand,nan,nan,nan,0.0,15,0,4-0027571 - West Tisbury - Document_ID_481365 MW C.pdf,Alpha,TT-5,Water,2018-11-01 16:00:00,41.387512,-70.6102771,0.258,22.6,27.9,0.965,1550,2434.25,82.7,309,1760,219,0.19875,0.2335,3.88,12,259A,,,None,None,0-14%,Excessively drained,Excessively drained,A,A,2.0,2.0,Excessively drained to somewhat poorly drained soils formed in glacial outwash or lacustrine sediments,0 to 3 percent slopes,carver,nan,nan,loamy coarse sand,nan,nan,nan,0.0,3,2018-11-20 00:00:00,30.0,2.8050988983069454e-05,223.62631015452726
214,4-0027571,2018-12-20 11:30:00,CG,Alpha,Dw,41.378524257617094,-70.60942500113956,0.258,0.186616713277409,0.96,0.96,2.0,38.9,0.361392825728822,0.0149135648254706,1.27833998125072,0.32469855522008,0.19875,0.2335,0.96,2,259B,,,None,None,0-14%,Excessively drained,Excessively drained,A,B,6.0,6.0,Excessively drained to somewhat poorly drained soils formed in glacial outwash or lacustrine sediments,3 to 8 percent slopes,carver,nan,nan,loamy coarse sand,nan,nan,nan,0.0,15,0,4-0027571 - West Tisbury - Document_ID_481365 MW C.pdf,Alpha,TT-5,Water,2018-11-01 16:00:00,41.387512,-70.6102771,0.258,22.6,27.9,0.965,1550,2434.25,82.7,309,1760,219,0.19875,0.2335,3.88,12,259A,,,None,None,0-14%,Excessively drained,Excessively drained,A,A,2.0,2.0,Excessively drained to somewhat poorly drained soils formed in glacial outwash or lacustrine sediments,0 to 3 percent slopes,carver,nan,nan,loamy coarse sand,nan,nan,nan,0.0,10,2018-11-20 00:00:00,30.0,8.150558560947304e-05,175.93088309411056
